,url,label
44,https://sercure-pagealert.cf/?checkpoint=facebook.com/standart,1
45,https://sercure-pagealert.cf/,1
46,http://rejennaration.org/secure/online%20verification/2018/index.htm,1
47,http://smokesonstate.com/Gssss/Gssss/470a461a3a401c230fa060f3cd9947ec/,1
48,http://zonasegurabcpenlinea.mospacepe.com/bcp/,1
49,http://signin.resolution-center-account.com/webapps/ea733/websrc,1
50,https://sites-recovery.000webhostapp.com/SECURITY-RECOVERY-FB.html,1
51,https://app-page2017.000webhostapp.com/recovery-chekpoint-login.html,1
52,https://xn--paypa-b6a.com-csid.guacowoumildbro.net/webapps/1dce0/,1
53,https://sites-fb-ads-2018.000webhostapp.com/recovery-chekpoint-login.html,1
54,http://gatcoins.io/,1
55,http://ingeniarsa.com/wp-admins/wells/wels/a8415c66dc2171b8b6f23306ceb3066d/login.php?cmd=login_submit&id=fd3c81643078a7443d7bacfa849209fdfd3c81643078a7443d7bacfa849209fd&session=fd3c81643078a7443d7bacfa849209fdfd3c81643078a7443d7bacfa849209fd,1
56,https://token-selfkey.org/,1
57,http://mercadobiitcoin.com,1
58,http://www.barristersydney.com/inter/interac6HK/intera/Validation/book/cibc/confirm.html,1
59,http://provencaeventos.com.br/wp-content/plugins/css-ready-selectors/BOA/home/info.php?cmd=login_submit&amp;id=ea7b3ca8045eb29bfd1be4ced16041a8ea7b3ca8045eb29bfd1be4ced16041a8&amp;session=ea7b3ca8045eb29bfd1be4ced16041a8ea7b3ca8045eb29bfd1be4ced16041a8,1
60,http://provencaeventos.com.br/wp-content/plugins/css-ready-selectors/BOA/home/confirm.php?cmd=login_submit&amp;id=d0a14d558d25e6cdfc11d8dfcbc761d9d0a14d558d25e6cdfc11d8dfcbc761d9&amp;session=d0a14d558d25e6cdfc11d8dfcbc761d9d0a14d558d25e6cdfc11d8dfcbc761d9,1
61,http://saba60.com/brewthru.com/Adobe/index.html,1
62,http://wolftalk.com/asb.co.nz/online%20verification/2018/index.htm,1
63,https://securityceckpoins.000webhostapp.com/bayar/VisaPayments.html?fb_source=bookmark_apps,1
64,http://sites-notification-2018.000webhostapp.com/recovery-answer.html,1
65,http://sites-notification-2018.000webhostapp.com/Payment-update-01.html,1
66,http://neilcuthbert.com/neilcuthbert.com/wp-content/upgrade/Feb/fib/fib/finaly/cgibin/ucc/pross/cmd=/secc/esp/web/billing.html?Dispatch=ce82062aa5dd7e94f84f9d,1
67,http://yds169.com/asb.co.nz/online%20verification/index.htm,1
68,http://www.camarapalminopolis.go.gov.br/.well-known/pki-validation/Paypal/customer_center/customer-IDPP00C747/myaccount/signin/?country.x=BR&amp;locale.x=en_BR,1
69,http://managemycad.com/ea262e7a54b52d81e3c09b2fd202885b/,1
70,http://startwritingalpha.website/Upd/6699d5a4a8fd3871839f7fef8bc2531c/login.php?cmd=login_submit&id=9afba145f0f471637ce66bd869a10d5c9afba145f0f471637ce66bd869a10d5c&session=9afba145f0f471637ce66bd869a10d5c9afba145f0f471637ce66bd869a10d5c,1
71,https://stockier-slinging.000webhostapp.com/welldata/well.data/online/info/log/info/data/6fs52h6g52f6d3g5h6j95hdgsfd2gh59d6g5fsd2/log/update.php?auth/login/log?origin=cob&amp;lor=7414&amp;LOB=CONS&amp;destination=AccountSummary,1
72,https://kotebis.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed,1
73,https://kotebis.000webhostapp.com/recovery-chekpoint-login.html,1
74,http://aprecnotis.clan.su/recovery-login.htm?login-your-fbaccount=9878,1
75,http://aprecnotis.clan.su/recovery-login.htm,1
76,http://www.aykensdrafting.com.au/wp-images/admin/newadobe/venza/data/,1
77,https://generate-check.000webhostapp.com/Unblock/recovery-answer.html?=10065877425?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed,1
78,http://selfkey.co/,1
79,https://selfkey.co/,1
80,https://generate-check.000webhostapp.com/Unblock/recovery-chekpoint-login.html,1
81,https://settings-identitiy.000webhostapp.com/recovery-chekpoint-login.html,1
82,http://www.jonlocker.com/process/outlook_clean/,1
83,http://www.webappsresolve-case-account.com/webapps/db093/websrc,1
84,https://upgrade-identity.000webhostapp.com/recovery-chekpoint-login.html,1
85,https://secure.unconfirmaccounts.ga/?facebook.com?chekpoint-secure,1
86,https://secure.unconfirmaccounts.ga/,1
87,https://basicinfo-logsnotifregist.000webhostapp.com/recovery-chekpoint-login.html,1
88,https://note-apps-recovery.000webhostapp.com/SECURITY-RECOVERY-FB.html,1
89,http://resulta8.beget.tech/verification/EN0EDN8CD2E9BA726N8A/index.php?co=,1
90,http://resulta8.beget.tech/verification/EN0EDN8CD2E9BA726N8A/index.php?country.x=US-United%20States,1
91,http://cncmypsa.com/cgi/index.htm,1
92,https://odssa.000webhostapp.com/log/UPGRADE%20YOUR%20MAILBOX/verificationprocess.php,1
93,http://neilcuthbert.com/neilcuthbert.com/wp-content/upgrade/Feb/fib/fib/finaly/cgibin/ucc/pross/cmd=/secc/esp/web/confirm.html??cmd=step2,1
94,http://neilcuthbert.com/neilcuthbert.com/wp-content/upgrade/Feb/fib/fib/finaly/cgibin/ucc/pross/cmd=/secc/esp/web/confirm.html,1
95,http://neilcuthbert.com/neilcuthbert.com/wp-content/upgrade/Feb/fib/fib/finaly/cgibin/ucc/pross/cmd=/secc/esp/web/billing.html,1
96,http://kotbis1.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed,1
97,http://neilcuthbert.com/neilcuthbert.com/wp-content/upgrade/Feb/fib/fib/finaly/cgibin/ucc/pross/cmd=/secc/esp/web/billing.html?cmd=step2,1
98,http://neilcuthbert.com/neilcuthbert.com/wp-content/upgrade/Feb/fib/fib/finaly/cgibin/ucc/pross/cmd=/secc/esp/web/billing.html?cmd=step2&amp;Dispatch=ce82062aa5dd7e94f84f9d,1
99,http://tc-admin.be/chase/a40c8d818a011683a16ed82e4c0ed110/,1
100,http://recordbreakersnetwork.com/ext/0e180a7c8543ee482c6cb485eaaad2b2/,1
101,https://thedroneshop.xyz/wp-content/l/,1
102,http://appitoken.top/,1
103,http://owaoutltooklltt111111.tripod.com/,1
104,http://ptpjm.co.id/libraries/legacy/web/banner/,1
105,http://oldtexasbrewing.com/BankofAmerica/,1
106,https://malostaypso-unbonneted-colombier.mybluemix.net/mus/,1
107,http://www.advertisersbook.com/d9/dropbox/index.php,1
108,http://www.rinas.com.au/wps/Cartasi/login.php,1
109,https://kotbis1.000webhostapp.com/recovery-chekpoint-login.html,1
110,https://basicinfo-logsnotif00.000webhostapp.com/recovery-chekpoint-login.html,1
111,http://safety-fb-chekpoin-99201.esy.es/index.html,1
112,http://www.lynxpictures.se/wp-includes/microsoft/login.php,1
113,https://www.paklap.pk/,1
114,https://www.paklap.pk/portal-brasil/,1
115,http://cliente-vip.com/bag/,1
116,https://ac86.assump.net/_mmServerScripts/_mmServerScripts/_mmServerScripts/_mmServerScripts/empty/_mmServerScripts/office/index.html,1
117,http://jorgerocha.com.br/administrator/help/en-GB/css/transfdriv/office/,1
118,https://tc-admin.be/chase/a40c8d818a011683a16ed82e4c0ed110/,1
119,http://advertisersbook.com/d10/dropbox/4afa39812fc5b78a243707285e81c54a/,1
120,http://genesmedia.com/mmm/BLD/Ldoc/Ldoc/L%20Doc/1/docusingn/index.php,1
121,http://undealt-possibiliti.000webhostapp.com/payment-update-0.html?=10065877425?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count,1
122,https://info-secure-2018.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed,1
123,http://automotivewizardry.com.au/2/step2.php,1
124,http://australiapage.co.uk/den/lion/login/,1
125,https://groffassociates.com/docs/dokin/plswt.php,1
126,http://peringatan-pembelokiran-facebook-com.webnode.com/about-us/,1
127,https://info245200172500i.000webhostapp.com/recovery-chekpoint-login.html,1
128,https://sites.google.com/site/info230251400nt/,1
129,https://www.boozyfoodie.co.za/en-US/mpp/security-check-IDPP00C452/,1
130,https://hfkno.000webhostapp.com/,1
131,http://cmusti.000webhostapp.com/files/site/,1
132,http://tc-admin.be/chase/1c292c4713ff31b738c9c646bc750ffb/confirm.html?https://chaseonline.chase.com/public/IdentifyUser.aspx?LOB=RBGLogon,1
133,https://sites.google.com/site/info02365471000net/,1
134,https://info257780112300net.000webhostapp.com/recovery-chekpoint-login.html,1
135,https://www.zahid-trec.com/invent/error/barcybarcy/M4.html?7yuR=;0cfb2d2a75a399d56684fd5ecd98bd900cfb2d2a75a399d56684fd5ecd98bd90,1
136,https://suport-registerypages.tk/?facebook.com=chekpoint,1
137,https://suport-registerypages.tk/,1
138,https://sites.google.com/site/help4114522110101010/,1
139,http://magnus.ml/tom/index.html,1
140,https://info-secure-2018.000webhostapp.com/recovery-chekpoint-login.html,1
141,http://njiwa.cabanova.com/,1
142,http://undealt-possibiliti.000webhostapp.com/recovery-chekpoint-login.html,1
143,http://www.implemis.ml/ordenhadeiras/,1
144,http://colombiaemb.org/misc/fen/rem/lx/myaccount_settings.htm,1
145,http://tpreiasanantonio.com/boa-bank/login/info.php?cmd=login_submit&amp;id=249c1384d312277855bd98f47e9779a2249c1384d312277855bd98f47e9779a2&amp;session=249c1384d312277855bd98f47e9779a2249c1384d312277855bd98f47e9779a2,1
146,https://biskit88.000webhostapp.com/recovery-chekpoint-login.html,1
147,http://cart4s1-gtwap4g3sl.dynamic-dns.net/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/index_files/index.html,1
148,https://sites-notification-2018.000webhostapp.com/recovery-chekpoint-login.html,1
149,http://letters.usa.cc/img/last.php,1
150,http://www.spotbm.com/jss/yahoo_files/yahoo.html,1
151,http://tokenselfkey.org/,1
152,http://pestkontrolfirmalari.com/feed/1droopy007/,1
153,http://portale-titolari-nexi-italia-online-verifica-nexi.it.infomazione.nexi-identita.conto.nexi.czechrailwaytickets.co.uk/nexi/www.nexi.it/,1
154,http://em-paris.com/sites/default/files/feeds/red.html,1
155,http://www.multi-decor.pl/tmp/cache/Support/Confirm/websc_signin/,1
156,https://tinyurl.com/yapuoo7f,1
157,http://letters.usa.cc/img/index.htm,1
158,https://cad0022.000webhostapp.com/log/UPGRADE%20YOUR%20MAILBOX/verificationprocess.php,1
159,http://www.luroriz.com.br/site/wp-includes/customize/verify/BofA.com/BofA.com/b044878d2cb2e2d0a28f44ece0e93b0a/step3.php?cmd=login_submit,1
160,http://jemaghqv.beget.tech/portaile9893834/fgg/PortailAS/appmanager/ameliassurane/assure_somtc=true/0be5d066f4c1f799b259d54013d07147,1
161,http://teknobilsavunma.com/acura/,1
162,http://mergul.pt/pavpalreceipt/updates/login,1
163,http://www.madersilva.com.br/language/overrides/fr/www.banque-populaire.fr/portailinternet/e145bddb4a2e845a5cc543559518df64/Pages/final.php,1
164,http://realizuj4632624322.paynow7324.pl/,1
165,https://keeva.com.ph/wap-trick/image.htm,1
166,http://assures-clients2.com/somtc/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/,1
167,http://laurakate.net/wp-admin/js/pdf2/,1
168,http://xusimo.000webhostapp.com/Office365.php,1
169,https://ppoiua.com/qq/domainz_confirmpassword/review/,1
170,http://confirm-information.net/confirm/signin/customer_center/customer-IDPP00C195/myaccount/signin/?country.x=US&amp;locale.x=en_US,1
171,http://labola.co.za/wp-admin/user/helper/B2/indexError-aol.php,1
172,http://erdemirsurucukursu.com/chasebank.com/New%20Chase/Validation/step1.php,1
173,http://eproperties.com.mx/images/esi/cool/7dab41b248e7d9cf1e3ba4c65aa5d281/login.php?cmd=login_submit&id=8fc047820cb1f9f5ae8945975484c4678fc047820cb1f9f5ae8945975484c467&session=8fc047820cb1f9f5ae8945975484c4678fc047820cb1f9f5ae8945975484c467,1
174,https://g2rburn.com/dwn/dwn/index.php,1
175,http://labola.co.za/wp-admin/user/helper/B2/index-aol.php,1
176,http://swimtanzania.co.tz/images/adobe_secured/,1
177,http://labola.co.za/wp-admin/user/helper/B2/,1
178,http://outsourcedcarewell.com/bsopsom/,1
179,http://telasprado.com.br/scripts/logox/biz/,1
180,http://aycempresarial.com/editor/FTPBA/aaboa/,1
181,http://australianwaterfrontland.com/wet,1
182,http://fnsar.org.nz/wp-includes/images/BankOfAmerica/index.php,1
183,http://eproperties.com.mx/images/esi/cool/7dab41b248e7d9cf1e3ba4c65aa5d281/login.php?cmd=login_submit&amp;id=541cef146573a50b6097945c9aaf9204541cef146573a50b6097945c9aaf9204&amp;session=541cef146573a50b6097945c9aaf9204541cef146573a50b6097945c9aaf9204,1
184,http://aster-m.su/wp-admin/gtex/index.php,1
185,http://hightpackers.net/paxleters/aol/470abe158bb6da18711fe0762ef191d5/,1
186,http://offiicceeeedrop.000webhostapp.com/step2.php,1
187,http://www.alysonpayne.com/wp-content/plugins/Gallery/Sign/index.php,1
188,http://g2rburn.com/ayo1/ayo1/ayo1/index.html,1
189,http://owaoutltooklltiiiiiiii.tripod.com/,1
190,https://chinabitmain.com/,1
191,https://www.chinabitmain.com,1
192,http://wozniakpipes.com/als/ala/Yahoo!AccountVerification.htm,1
193,https://www.lyon.co.za/wp-admin/readme/Security/,1
194,https://sites.google.com/site/helpprotect01/,1
195,https://help-protect01.000webhostapp.com/index.html,1
196,http://register-akhun-com.webnode.com/about-us/,1
197,https://biskot88.000webhostapp.com/recovery-chekpoint-login.html,1
198,https://suport-registeryaccount.ga/?facebook.com=chekpoint,1
199,https://free-unblock.000webhostapp.com/Unblock/recovery-chekpoint-login.html,1
200,https://isolabella.co.uk/kkkk/,1
201,http://hu209.webnode.com/,1
202,http://appleid.com.au1h.com/Verify.php,1
203,https://ee.humanitarianresponse.info/::YhtF,1
204,https://isolabella.co.uk/ddddd/,1
205,https://unblock-success.000webhostapp.com/Unblock/recovery-chekpoint-login.html,1
206,http://wearesimpatico.com.au/yahh/image.htm,1
207,https://kotokit.000webhostapp.com/recovery-chekpoint-login.html,1
208,https://vdvd.be/cgi1/boa%202017%20final/login.php?cmd=login_submit&id=4e5fd124ba27b162a9d30a2f3187838d4e5fd124ba27b162a9d30a2f3187838d&session=4e5fd124ba27b162a9d30a2f3187838d4e5fd124ba27b162a9d30a2f3187838d,1
209,https://isolabella.co.uk/nnnnnn/,1
210,https://sites.google.com/site/recovery991092/home,1
211,http://recovery992397.000webhostapp.com/recovery-chekpoint-login.html,1
212,http://www.interpharmserv.com/wp-content/themes/lang/suporte-id.jpg/,1
213,https://storage.googleapis.com/pheror/office365.htm,1
214,https://cabxpress.com.au/outlook/,1
215,http://bank.029ls.com/index.php?m=member&amp;c=index,1
216,http://anarbd.com/property/userpdf/e921cd0dccdd8a6fe195b23b6d3b437a/,1
217,https://sites-secure-2018.000webhostapp.com/Payment-update-01.html?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed,1
218,https://awsf.000webhostapp.com/SECURITY-login.html,1
219,https://www.antminersshop.com,1
220,https://antminersshop.com,1
221,http://appleid.com.au1h.com/Login.php?ValidUser=true,1
222,http://pushkaryogagarden.com/updates/admin/index.php?userid=abuse@merckgroup.com,1
223,https://kotabis88.000webhostapp.com/recovery-chekpoint-login.html,1
224,https://gold-unbloker.000webhostapp.com/Unblock/recovery-chekpoint-login.html,1
225,https://spotbm.com/jss/yahoo_files/yahoo.html,1
226,http://kashivishwanathpackers.com/wp/Indexxatt.htm,1
227,https://sites-secure-2018.000webhostapp.com/recovery-chekpoint-login.html,1
228,http://ibistravel.net/secure/home/auth/index.php?REDACTED,1
229,http://dgminc.com/Sk/office/index.html,1
230,http://ibistravel.net/secure/home/auth/index.php?6962697374726176656c2e6e6574-6962697374726176656c2e6e6574-6962697374726176656c2e6e65746962697374726176656c2e6e65746962697374726176656c2e6e6574,1
231,http://agricolasa.com.br/sevendays/happyfestival/,1
232,http://lebijoutierdanvers.com/wp-content/well.data/online/info/log/info/data/6fs52h6g52f6d3g5h6j95hdgsfd2gh59d6g5fsd2/log/update.php?auth/login/log?origin=cob&amp;lor=7414&amp;LOB=CONS&amp;destination=AccountSummary,1
233,https://www.campusfuenn.com/ch/index.php,1
234,https://www.nordicdev.com/js/bk/Ourtime/home/login.php?cmd=login_submit&id=bb48d385060350f81986b64e8f56fd15bb48d385060350f81986b64e8f56fd15&session=bb48d385060350f81986b64e8f56fd15bb48d385060350f81986b64e8f56fd15,1
235,http://bit.do/dww2y6,1
236,http://www.tomkrusz.pl/chase/index.html,1
237,http://tqglobalservices.com/include/ffa9cbde0d3cf9051af20b1737013098/,1
238,https://delhitrollywheels.com/bank/index.php,1
239,http://india-webdev.com/biomega/wp-admin/js/basta/79e560/en/c207251aeca8c99bfdb47a02bd710755/,1
240,http://india-webdev.com/biomega/wp-admin/js/basta/bc85fc/en/88b9e278cdae0572a7ae55150f51e028/,1
241,https://campusfuenn.com/auth/attiinnddeexx_1.php,1
242,http://wandertravel.com/dip/att/attiinnddeexx.php,1
243,http://www.tomkrusz.pl/chase/,1
244,https://waytoopersonal.com/gbe/at/Indexxatt.htm,1
245,http://waytoopersonal.com/worker/Indexxatt/Indexxatt.htm,1
246,http://soliternewsstar.eu/iosmac/attiinnddeexx.php,1
247,http://procleanersas.com/eowa/MICROSOFTMAILES.HTM,1
248,http://www.saempresarialorg.com/,1
249,https://empresarial.brawserwebsecur.com/Juridico/index.html,1
250,http://gruposanisidro.mx/pic/login.php?cmd=login_submit&amp;id=fb211703646dda1cfd22ddae17efa0a6fb211703646dda1cfd22ddae17efa0a6&amp;session=fb211703646dda1cfd22ddae17efa0a6fb211703646dda1cfd22ddae17efa0a6,1
251,http://www.qponn.net/wp-content/bookmark/47f11a6cc6b6763c86f58ad354624184/,1
252,http://sbintell.com/weichertpm/doc/814d24273874c9f30bdd27b20289ed24/,1
253,http://tanlaonline.com/Equipment/605754a1308a2bdf98ccdc9e2b21f3cd/,1
254,http://infinitythoughts.com/xlogic/invoice/invoice/ce8f487478b30128631e61a0b7555675/,1
255,https://icttechnicalsupport.editor.multiscreensite.com/preview/a76b5e34?device=desktop,1
256,http://93.186.251.133/exchange/signup/login.php,1
257,http://abinsuranceservices.com/wp-includes/Text/Diff/Engine/invoicenew/,1
258,http://www.cartaobndes.gov.br.paginacartao.com/,1
259,http://gomezysimone.com/wp-includes/theme-compat/FILES/index.php?email=,1
260,http://br16.teste.website/~confi470/WWW.BRADESCO.COM.BR/shtm/desktop/home.php?cli=&amp;/zNrAy09pKU/ibvjGfIEsD.php,1
261,http://virementenligne.com/,1
262,http://vip-01protect.000webhostapp.com/payment-update.html?ref=settings_nav&amp;tab=payments,1
263,http://www.homeapplianceservices.org/wp-content/plugins/css-ready-selectors/black/hotis/step2-authen.php,1
264,https://taboo-april.000webhostapp.com/BOFFA-EDIT5/BOFFA-EDIT5/enbofa-auth/B/index.php,1
265,http://your5tv.com/Ssconstructionservicespo/48fa241b9fb4274831bd7adb48261696/,1
266,http://toptantriko.net/admin/view/seds/-/sg/7d3acde9fae95fe53f1d32d62307e53e/,1
267,http://toptantriko.net/admin/view/seds/-/sg/,1
268,http://sacurity-info-notif2018.000webhostapp.com/Payment-update-0.html?fb_source=bookmark_apps,1
269,http://ameyouzv.beget.tech/ameli-fr/fr/info-ameli/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/d22a8236a592d5cc0cdf4cf6429dad5b/,1
270,http://tw-lukaii.com/alpha/impots.gouv/fors/,1
271,http://formulaireelectronique.000webhostapp.com/Mail/Formulaire/Remboursement/Electronique/imp-ghx333/redirection.php,1
272,http://vip-01protect.000webhostapp.com/payment-update-01.html?=1006587,1
273,http://sweething713.000webhostapp.com/images/inet-update-01.html,1
274,http://37.60.238.238/~skylins3/,1
275,https://www.siddhivinayakmep.com/rfp/dropbox/54439f8551d08cc425aebdd52d8b741b/,1
276,http://unitechmetalindoperkasa.com/css/bb/c7c5e0b1b5913711747613b18161b5ab/,1
277,http://securityceckpoins.000webhostapp.com/bayar/marks.html?fb_source=bookmark_apps,1
278,http://securityceckpoins.000webhostapp.com/bayar/mark.html?=10065877425?fb_source=bookmark_apps,1
279,http://www.acesincorporated.org/w1w/Upgrade/hot/index.html,1
280,http://wwwinfopagesop032.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps,1
281,http://arcosur.net/modules/locale/fr/impotsgouvfrance/user2350985431239854345346564352/directionfinanciere/remboursement32490534875256246245265/impots.gouv.fr/f28b68cf4bf6931c2af773878ba9876a/,1
282,http://saneplan.com.br/wp-content/themes/Untitled/blu2/blu//15c51/,1
283,http://www.lesteeuropeu.tur.br/psy/sess/7a1c1fd3f1420e151ef1d3fb48ebefe7/,1
284,http://www.coughcrops.co.za/invoice/94076d25d3f1afe059e72c5ce378641e/,1
285,http://www.coughcrops.co.za/invoice/,1
286,https://karnawalowe.com.pl/Core/-/top/e3b024557c1d3b0af277a51fb880603d/,1
287,http://dhdhdhddjd.000webhostapp.com/dhgjfkhgjfkfjhfjkfjbhvfjkfjbvhfjhfbvfgjfvfvhjfgjfkfhgjfgfffff/dhgjfkhgjfkfjhfjkfjbhvfjkfjbvhfjhfbvfgjfvfvhjfgjfkfhgjfgfffff/eess/rrtt/index.html,1
288,https://icscards.co.nl.get2code.com/Inloggen-Wachtwoord/17342bde183ad47b3516776b48eb89ca/,1
289,https://pigce.edu.in/id/6a0d38012680659defdcd64d8f444bd4/,1
290,https://pigce.edu.in/id/,1
291,https://erdemirsurucukursu.com/chasebank.com/New%20Chase/Validation/step1.php?cmd=login_submit,1
292,https://erdemirsurucukursu.com/chasebank.com/New%20Chase/Validation/step1.php,1
293,https://davulevi.com/BLD/Ldoc/Ldoc/L%20Doc/1/docusingn/,1
294,http://sacurity-info-2018.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps,1
295,http://sacurity-info-2018.000webhostapp.com/Payment-update-0.html?count=0,1
296,http://www.verificationupdates.com/login.php?cmd=login_submit&amp;id=adcc213f7d968510d7a65f7edd816f6fadcc213f7d968510d7a65f7edd816f6f&amp;session=adcc213f7d968510d7a65f7edd816f6fadcc213f7d968510d7a65f7edd816f6f,1
297,http://www.holod-servis.com/plugins/secure/conejo3/websc-login.php?_Acess_Tooken=d77f9a5899163cbb756bb820eb62a3d2d77f9a5899163cbb756bb820eb62a3d2&amp;Go=_Restore_Start,1
298,https://secure-account-2018.000webhostapp.com/Payment-update-0.html?count=0&amp;fb_bmpos=login_failed&amp;fb_source=bookmark_apps&amp;ref=bookmarks,1
299,http://careerdev.info/wp-includes/js/jquery/upload/view/index.html,1
300,https://securityceckpoins.000webhostapp.com/bayar/marks.html?count=0&amp;fb=,1
301,http://buildandgrow.co.ke/adobe/validation/login/index.htm,1
302,http://celebration.4ed.us/roofing/filewords,1
303,http://baktijewelry.com/f/gdoc/home/index.htm,1
304,http://rashtriyasevatrust.com/onna/login/home/confirm.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon,1
305,http://harbormexico.com/openonline/Lgn.php,1
306,http://surgamainanindonesia.com/auth/asb.co.nz/online%20verification/index.htm,1
307,https://www.naturaljuices.co.uk/bbooc/home_2/login.php?cmd=login_submit&id=379df270ca22b20b70d067c44d8bee30379df270ca22b20b70d067c44d8bee30&session=379df270ca22b20b70d067c44d8bee30379df270ca22b20b70d067c44d8bee30,1
308,http://bit.ly/2CSm2gc,1
309,https://sistren-page.000webhostapp.com/SECURITY-RECOVERY-FB.html,1
310,http://llca.net/foodoffice/home_2/login.php,1
311,http://llca.net/foodoffice/home_2/login.php?cmd=login_submit&id=821f269cb2f765dd06c005bcfaa19e13821f269cb2f765dd06c005bcfaa19e13&session=821f269cb2f765dd06c005bcfaa19e13821f269cb2f765dd06c005bcfaa19e13,1
